ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,on_time,high_care_calls,discount_tier,weight_category,is_high_value,is_repeat_customer,low_satisfaction,failure_risk_score,predicted_outcome,predicted_label,risk_tier
9458,4,0,4,4,260,5,1,0,5,1178,1,1,1,1,1,1,0,0.6846188,1,Late,High Risk
9459,0,0,5,1,271,5,1,1,4,1353,0,1,1,1,1,1,1,0.7104449,1,Late,High Risk
9460,1,0,5,5,286,4,0,0,10,1071,1,1,1,1,1,1,0,0.33011264,0,On Time,Medium Risk
9461,2,0,6,1,279,4,1,0,4,1263,1,1,1,1,1,1,1,0.5099851,1,Late,Medium Risk
9462,4,0,6,3,271,4,1,0,6,1934,0,1,1,1,1,1,0,0.61852235,1,Late,High Risk
9463,3,0,3,5,206,4,1,1,6,5038,0,0,1,0,0,1,0,0.7116254,1,Late,High Risk
9464,4,0,5,2,205,3,2,0,1,4351,0,1,1,0,0,1,1,0.68928665,1,Late,High Risk
9465,0,0,5,2,233,3,2,0,10,4233,1,1,1,0,1,1,1,0.59246695,1,Late,Medium Risk
9466,1,0,5,1,207,3,1,0,1,4112,0,1,1,0,0,1,1,0.5350051,1,Late,Medium Risk
9467,2,0,4,1,174,4,1,1,3,5295,0,1,1,0,0,1,1,0.7319986,1,Late,High Risk
9468,4,0,3,4,191,3,2,0,10,4667,0,0,1,0,0,1,0,0.6730708,1,Late,High Risk
9469,3,0,4,4,156,2,2,0,7,5938,0,1,1,0,0,0,0,0.71665114,1,Late,High Risk
9470,4,0,4,4,137,3,2,0,8,4066,1,1,1,0,0,1,0,0.35855237,0,On Time,Medium Risk
9471,0,2,3,3,251,3,1,1,8,4246,0,0,1,0,1,1,0,0.60173774,1,Late,High Risk
9472,1,2,5,3,194,3,1,1,7,5545,0,1,1,0,0,1,0,0.561023,1,Late,Medium Risk
9473,2,2,4,1,141,3,1,0,6,5273,0,1,1,0,0,1,1,0.7243643,1,Late,High Risk
9474,4,2,5,1,137,3,2,0,10,4641,0,1,1,0,0,1,1,0.7186341,1,Late,High Risk
9475,3,2,3,1,221,3,2,1,10,5696,1,0,1,0,1,1,1,0.6467849,1,Late,High Risk
9476,4,2,3,1,270,2,2,1,6,4966,0,0,1,0,1,0,1,0.70787907,1,Late,High Risk
9477,0,2,3,3,133,3,1,0,2,4926,0,0,1,0,0,1,0,0.7187816,1,Late,High Risk
9478,1,2,4,4,181,3,2,0,9,4425,1,1,1,0,0,1,0,0.68745345,1,Late,High Risk
9479,2,2,6,4,147,3,1,1,4,4549,1,1,1,0,0,1,0,0.7967703,1,Late,High Risk
9480,4,2,4,3,250,2,0,0,10,4885,1,1,1,0,1,0,0,0.61035156,1,Late,High Risk
9481,3,2,3,5,184,2,0,1,3,4883,0,0,1,0,0,0,0,0.563406,1,Late,Medium Risk
9482,4,2,5,1,234,3,1,0,4,5033,0,1,1,0,1,1,1,0.73479503,1,Late,High Risk
9483,0,2,3,3,126,6,1,1,8,5084,1,0,1,0,0,1,0,0.55956036,1,Late,Medium Risk
9484,1,2,3,2,241,3,2,0,9,4301,0,0,1,0,1,1,1,0.6813499,1,Late,High Risk
9485,2,2,3,5,218,2,2,0,6,4072,0,0,1,0,1,0,0,0.5715153,1,Late,Medium Risk
9486,4,2,3,5,98,3,2,0,3,5553,1,0,1,0,0,1,0,0.687519,1,Late,High Risk
9487,3,2,3,5,211,2,2,0,9,4577,1,0,1,0,0,0,0,0.73794234,1,Late,High Risk
9488,4,2,4,2,216,3,1,1,2,4750,1,1,1,0,1,1,1,0.64221233,1,Late,High Risk
9489,0,2,3,3,203,3,2,0,4,5548,0,0,1,0,0,1,0,0.70207703,1,Late,High Risk
9490,1,2,3,4,266,3,2,1,9,5908,1,0,1,0,1,1,0,0.73163986,1,Late,High Risk
9491,2,2,4,1,155,3,2,1,9,4443,0,1,1,0,0,1,1,0.76690054,1,Late,High Risk
9492,4,2,3,5,156,2,2,0,8,5848,0,0,1,0,0,0,0,0.76135844,1,Late,High Risk
9493,3,2,5,2,169,5,2,0,2,4542,0,1,1,0,0,1,1,0.76895213,1,Late,High Risk
9494,4,2,4,5,241,4,2,0,10,4126,1,1,1,0,1,1,0,0.57135165,1,Late,Medium Risk
9495,0,2,4,5,199,4,2,1,1,5585,1,1,1,0,0,1,0,0.6617475,1,Late,High Risk
9496,1,2,4,3,184,3,1,0,9,5602,0,1,1,0,0,1,0,0.637731,1,Late,High Risk
9497,2,2,3,3,221,3,1,0,5,4388,0,0,1,0,1,1,0,0.58308274,1,Late,Medium Risk
9498,4,2,4,3,258,3,2,0,7,4887,1,1,1,0,1,1,0,0.4925306,0,On Time,Medium Risk
9499,3,2,5,4,193,3,2,1,3,4559,0,1,1,0,0,1,0,0.7247127,1,Late,High Risk
9500,4,2,2,2,156,4,0,1,9,4184,1,0,1,0,0,1,1,0.5069892,1,Late,Medium Risk
9501,0,2,4,2,201,3,2,0,4,4613,0,1,1,0,0,1,1,0.7646281,1,Late,High Risk
9502,1,2,4,2,171,3,2,1,4,5859,0,1,1,0,0,1,1,0.8029116,1,Late,High Risk
9503,2,2,3,4,193,6,1,1,2,5584,0,0,1,0,0,1,0,0.68721193,1,Late,High Risk
9504,4,2,5,2,254,2,2,1,4,4180,1,1,1,0,1,0,1,0.64856046,1,Late,High Risk
9505,3,2,4,4,251,3,2,0,9,5350,1,1,1,0,1,1,0,0.61427766,1,Late,High Risk
9506,4,2,5,3,171,3,1,0,7,4946,0,1,1,0,0,1,0,0.6087519,1,Late,High Risk
9507,0,2,4,1,243,3,2,1,10,5832,0,1,1,0,1,1,1,0.72946876,1,Late,High Risk
9508,1,2,3,4,253,3,2,1,4,4269,0,0,1,0,1,1,0,0.6194742,1,Late,High Risk
9509,2,2,3,5,137,3,1,1,3,5497,1,0,1,0,0,1,0,0.6940138,1,Late,High Risk
9510,4,2,5,2,149,2,1,0,6,4661,0,1,1,0,0,0,1,0.7778855,1,Late,High Risk
9511,3,2,4,1,183,3,1,1,3,5178,1,1,1,0,0,1,1,0.7033689,1,Late,High Risk
9512,4,2,4,5,171,3,1,0,10,4752,1,1,1,0,0,1,0,0.5979506,1,Late,Medium Risk
9513,0,2,4,5,102,5,1,0,3,5767,0,1,1,0,0,1,0,0.7019715,1,Late,High Risk
9514,1,2,3,3,249,4,1,1,7,5868,1,0,1,0,1,1,0,0.6384122,1,Late,High Risk
9515,2,2,3,4,255,3,2,0,10,5291,1,0,1,0,1,1,0,0.54081905,1,Late,Medium Risk
9516,4,2,3,1,150,2,1,0,6,5697,0,0,1,0,0,0,1,0.7587784,1,Late,High Risk
9517,3,2,4,4,169,4,2,0,8,5493,0,1,1,0,0,1,0,0.6956115,1,Late,High Risk
9518,4,2,4,1,208,3,2,0,8,4890,1,1,1,0,0,1,1,0.7168066,1,Late,High Risk
9519,0,2,3,3,154,4,0,0,2,4921,1,0,1,0,0,1,0,0.43851694,0,On Time,Medium Risk
9520,1,2,2,2,101,5,2,0,6,4196,0,0,1,0,0,1,1,0.8057364,1,Late,High Risk
9521,2,2,5,1,203,3,1,1,10,4750,0,1,1,0,0,1,1,0.7138008,1,Late,High Risk
9522,4,2,5,3,234,6,2,0,8,5003,0,1,1,0,1,1,0,0.7081788,1,Late,High Risk
9523,3,2,3,1,133,4,2,0,6,5162,0,0,1,0,0,1,1,0.7419287,1,Late,High Risk
9524,4,2,3,3,222,4,1,0,6,5284,1,0,1,0,1,1,0,0.663727,1,Late,High Risk
9525,0,2,3,5,258,3,1,0,5,4494,0,0,1,0,1,1,0,0.579813,1,Late,Medium Risk
9526,1,2,3,5,251,3,1,1,1,5073,0,0,1,0,1,1,0,0.5815502,1,Late,Medium Risk
9527,2,2,4,2,241,6,2,1,5,4880,1,1,1,0,1,1,1,0.56802315,1,Late,Medium Risk
9528,4,2,4,1,164,4,2,1,3,5318,1,1,1,0,0,1,1,0.7540135,1,Late,High Risk
9529,3,2,5,4,273,2,1,0,1,5008,1,1,1,0,1,0,0,0.56233704,1,Late,Medium Risk
9530,4,2,3,1,266,3,1,1,6,4010,0,0,1,0,1,1,1,0.5207127,1,Late,Medium Risk
9531,0,2,4,2,144,5,1,0,3,5807,1,1,1,0,0,1,1,0.6781332,1,Late,High Risk
9532,1,2,2,1,208,2,1,1,10,4671,1,0,1,0,0,0,1,0.71988547,1,Late,High Risk
9533,2,2,2,4,178,4,2,0,8,4620,0,0,1,0,0,1,0,0.86038375,1,Late,High Risk
9534,4,2,3,3,246,4,1,0,3,4316,0,0,1,0,1,1,0,0.59186023,1,Late,Medium Risk
9535,3,2,3,1,131,6,2,1,8,5352,0,0,1,0,0,1,1,0.71517956,1,Late,High Risk
9536,4,2,2,2,156,3,1,0,5,4151,1,0,1,0,0,1,1,0.5038193,1,Late,Medium Risk
9537,0,2,3,2,222,4,2,1,10,5720,0,0,1,0,1,1,1,0.6715523,1,Late,High Risk
9538,1,2,3,3,275,3,2,1,7,4968,0,0,1,0,1,1,0,0.6209479,1,Late,High Risk
9539,2,2,3,2,212,3,2,1,10,4117,0,0,1,0,0,1,1,0.668395,1,Late,High Risk
9540,4,2,5,4,275,2,2,1,7,5292,0,1,1,0,1,0,0,0.5717303,1,Late,Medium Risk
9541,3,2,5,1,189,2,2,1,8,5219,0,1,1,0,0,0,1,0.7908171,1,Late,High Risk
9542,4,2,3,4,171,3,1,1,10,4839,0,0,1,0,0,1,0,0.65965766,1,Late,High Risk
9543,0,2,3,1,242,5,1,0,3,4026,0,0,1,0,1,1,1,0.6078663,1,Late,High Risk
9544,1,2,3,5,247,3,2,0,7,4966,0,0,1,0,1,1,0,0.6559464,1,Late,High Risk
9545,2,2,3,3,149,2,1,1,8,4556,0,0,1,0,0,0,0,0.81035155,1,Late,High Risk
9546,4,2,3,3,190,3,1,0,9,5279,0,0,1,0,0,1,0,0.5792563,1,Late,Medium Risk
9547,3,2,3,2,189,2,1,1,6,4488,1,0,1,0,0,0,1,0.70616454,1,Late,High Risk
9548,4,2,3,2,153,4,0,1,7,4750,1,0,1,0,0,1,1,0.60937965,1,Late,High Risk
9549,0,2,4,1,173,2,1,1,5,4688,0,1,1,0,0,0,1,0.7250968,1,Late,High Risk
9550,1,2,5,3,117,4,1,0,3,5078,0,1,1,0,0,1,0,0.778296,1,Late,High Risk
9551,2,2,6,5,204,3,2,1,7,4119,0,1,1,0,0,1,0,0.6060497,1,Late,High Risk
9552,4,2,3,1,274,4,1,1,3,5979,0,0,1,0,1,1,1,0.7461141,1,Late,High Risk
9553,3,2,6,1,276,2,1,1,10,5108,0,1,1,0,1,0,1,0.67706275,1,Late,High Risk
9554,4,2,3,1,189,4,1,0,4,4785,0,0,1,0,0,1,1,0.7322665,1,Late,High Risk
9555,0,2,3,2,204,2,1,0,2,5033,1,0,1,0,0,0,1,0.66131294,1,Late,High Risk
9556,1,2,3,3,229,3,2,0,8,4549,0,0,1,0,1,1,0,0.65434897,1,Late,High Risk
9557,2,2,3,1,257,2,2,0,2,5815,0,0,1,0,1,0,1,0.70974904,1,Late,High Risk
9558,4,2,4,5,184,3,1,1,5,4039,1,1,1,0,0,1,0,0.38076907,0,On Time,Medium Risk
9559,3,2,3,5,157,4,2,0,2,4640,0,0,1,0,0,1,0,0.7840683,1,Late,High Risk
9560,4,2,4,3,173,3,2,1,5,5331,1,1,1,0,0,1,0,0.6663284,1,Late,High Risk
9561,0,2,3,2,236,2,2,1,2,4239,1,0,1,0,1,0,1,0.6458405,1,Late,High Risk
9562,1,2,4,1,234,3,1,1,2,4282,0,1,1,0,1,1,1,0.67894435,1,Late,High Risk
9563,2,2,4,4,237,3,2,1,2,4760,0,1,1,0,1,1,0,0.644575,1,Late,High Risk
9564,4,1,4,5,191,2,1,1,10,5068,1,1,1,0,0,0,0,0.6377921,1,Late,High Risk
9565,3,1,4,4,222,3,2,1,2,5140,0,1,1,0,1,1,0,0.66629994,1,Late,High Risk
9566,4,1,4,4,153,2,1,0,8,4248,0,1,1,0,0,0,0,0.56910354,1,Late,Medium Risk
9567,0,1,4,1,224,2,2,1,2,4581,1,1,1,0,1,0,1,0.6056724,1,Late,High Risk
9568,1,1,5,4,201,2,1,1,5,5593,1,1,1,0,0,0,0,0.64210886,1,Late,High Risk
9569,2,1,4,2,169,3,1,1,10,4309,1,1,1,0,0,1,1,0.74573624,1,Late,High Risk
9570,4,1,3,2,133,5,2,1,9,5744,1,0,1,0,0,1,1,0.59799767,1,Late,Medium Risk
9571,3,1,4,4,146,2,2,0,5,4356,0,1,1,0,0,0,0,0.5949375,1,Late,Medium Risk
9572,4,1,4,1,230,3,1,1,8,4107,1,1,1,0,1,1,1,0.5969867,1,Late,Medium Risk
9573,0,1,3,1,195,5,1,0,4,4034,0,0,1,0,0,1,1,0.6518096,1,Late,High Risk
9574,1,1,4,4,204,3,1,0,9,4757,0,1,1,0,0,1,0,0.68610567,1,Late,High Risk
9575,2,1,6,2,191,6,2,1,7,5333,1,1,1,0,0,1,1,0.30764407,0,On Time,Medium Risk
9576,4,1,5,5,199,3,0,1,6,5547,1,1,1,0,0,1,0,0.6525085,1,Late,High Risk
9577,3,1,3,4,192,4,2,1,3,4030,0,0,1,0,0,1,0,0.4190345,0,On Time,Medium Risk
9578,4,1,3,1,187,2,1,0,10,5064,1,0,1,0,0,0,1,0.68704504,1,Late,High Risk
9579,0,1,3,1,236,3,2,0,8,5341,1,0,1,0,1,1,1,0.6232631,1,Late,High Risk
9580,1,1,4,5,176,3,0,0,1,5096,1,1,1,0,0,1,0,0.54952615,1,Late,Medium Risk
9581,2,1,6,2,239,4,2,0,7,4589,0,1,1,0,1,1,1,0.68300205,1,Late,High Risk
9582,4,1,4,4,280,3,2,1,5,5624,0,1,1,0,1,1,0,0.6910387,1,Late,High Risk
9583,3,1,5,5,184,2,2,1,9,4649,1,1,1,0,0,0,0,0.7978725,1,Late,High Risk
9584,4,1,3,2,145,2,1,1,3,4409,0,0,1,0,0,0,1,0.7167794,1,Late,High Risk
9585,0,1,6,5,248,3,1,0,3,5709,1,1,1,0,1,1,0,0.42632422,0,On Time,Medium Risk
9586,1,0,2,4,184,5,2,1,9,5812,0,0,1,0,0,1,0,0.81062853,1,Late,High Risk
9587,2,0,4,5,265,2,1,1,9,5040,0,1,1,0,1,0,0,0.6844721,1,Late,High Risk
9588,4,0,5,1,170,4,2,1,4,5113,1,1,1,0,0,1,1,0.7117166,1,Late,High Risk
9589,3,0,2,1,181,4,1,0,2,4747,0,0,1,0,0,1,1,0.71207106,1,Late,High Risk
9590,4,0,3,4,166,4,1,0,1,5533,1,0,1,0,0,1,0,0.6967049,1,Late,High Risk
9591,0,0,4,4,137,4,2,0,5,5095,0,1,1,0,0,1,0,0.75808537,1,Late,High Risk
9592,1,0,4,1,173,5,1,0,5,5049,1,1,1,0,0,1,1,0.70020014,1,Late,High Risk
9593,2,0,4,3,249,4,2,1,10,5614,0,1,1,0,1,1,0,0.58938813,1,Late,Medium Risk
9594,4,0,5,4,205,3,1,0,3,4157,1,1,1,0,0,1,0,0.65870434,1,Late,High Risk
9595,3,0,4,5,251,5,0,1,8,4573,0,1,1,0,1,1,0,0.73035413,1,Late,High Risk
9596,4,0,4,5,249,3,1,0,7,5509,0,1,1,0,1,1,0,0.5719148,1,Late,Medium Risk
9597,0,0,4,3,177,3,1,0,7,4834,1,1,1,0,0,1,0,0.55261034,1,Late,Medium Risk
9598,1,0,3,5,268,3,1,1,7,4910,0,0,1,0,1,1,0,0.6529258,1,Late,High Risk
9599,2,0,6,1,215,4,1,1,1,4581,1,1,1,0,1,1,1,0.57189804,1,Late,Medium Risk
9600,4,0,4,1,149,3,1,1,2,4499,0,1,1,0,0,1,1,0.7423965,1,Late,High Risk
9601,3,0,4,4,132,3,2,0,5,4613,0,1,1,0,0,1,0,0.81916326,1,Late,High Risk
9602,4,0,3,1,246,3,1,0,10,4707,1,0,1,0,1,1,1,0.5732045,1,Late,Medium Risk
9603,0,0,3,4,155,3,2,1,9,5718,1,0,1,0,0,1,0,0.52427655,1,Late,Medium Risk
9604,1,0,5,3,206,2,2,1,7,4531,1,1,1,0,0,0,0,0.60079676,1,Late,High Risk
9605,2,0,4,2,134,3,2,0,1,4064,1,1,1,0,0,1,1,0.5198266,1,Late,Medium Risk
9606,4,0,5,2,255,2,2,1,9,5609,0,1,1,0,1,0,1,0.7517043,1,Late,High Risk
9607,3,0,3,1,168,4,2,0,9,5136,0,0,1,0,0,1,1,0.7224273,1,Late,High Risk
9608,4,2,4,1,140,2,1,1,8,4926,0,1,1,0,0,0,1,0.7158877,1,Late,High Risk
9609,0,2,5,3,191,3,0,0,6,4244,0,1,1,0,0,1,0,0.34502444,0,On Time,Medium Risk
9610,1,2,4,3,231,3,2,0,8,5069,1,1,1,0,1,1,0,0.581426,1,Late,Medium Risk
9611,2,2,3,3,264,2,1,1,2,4350,0,0,1,0,1,0,0,0.63952184,1,Late,High Risk
9612,4,2,5,3,137,3,1,1,6,5357,0,1,1,0,0,1,0,0.69563353,1,Late,High Risk
9613,3,2,5,3,170,3,2,0,4,4446,1,1,1,0,0,1,0,0.558276,1,Late,Medium Risk
9614,4,2,4,4,256,3,1,0,5,5399,0,1,1,0,1,1,0,0.6822171,1,Late,High Risk
9615,0,2,5,1,176,6,2,1,9,4839,1,1,1,0,0,1,1,0.5534622,1,Late,Medium Risk
9616,1,2,3,2,198,4,1,0,3,4172,1,0,1,0,0,1,1,0.6413387,1,Late,High Risk
9617,2,2,4,1,272,2,1,1,1,5666,0,1,1,0,1,0,1,0.67481124,1,Late,High Risk
9618,4,2,4,4,149,3,2,0,2,4241,1,1,1,0,0,1,0,0.7082484,1,Late,High Risk
9619,3,2,5,3,192,7,2,1,10,5976,0,1,1,0,0,1,0,0.71547055,1,Late,High Risk
9620,4,2,6,5,117,7,2,1,6,5529,1,1,1,0,0,1,0,0.4165733,0,On Time,Medium Risk
9621,0,2,2,4,180,2,1,0,6,5579,0,0,1,0,0,0,0,0.80269134,1,Late,High Risk
9622,1,2,3,2,158,2,2,0,8,5907,0,0,1,0,0,0,1,0.7910348,1,Late,High Risk
9623,2,2,5,2,266,10,0,1,9,4784,1,1,1,0,1,1,1,0.51665896,1,Late,Medium Risk
9624,4,2,6,3,304,4,1,1,3,1752,1,1,1,1,1,1,0,0.43059725,0,On Time,Medium Risk
9625,3,2,6,3,244,5,2,0,1,1847,1,1,1,1,1,1,0,0.4950245,0,On Time,Medium Risk
9626,4,2,7,4,301,4,1,0,1,1150,0,1,1,1,1,1,0,0.6555681,1,Late,High Risk
9627,0,2,4,2,275,5,2,1,5,1900,0,1,1,1,1,1,1,0.71091944,1,Late,High Risk
9628,1,2,5,5,236,5,1,1,3,1933,1,1,1,1,1,1,0,0.60053134,1,Late,High Risk
9629,2,2,6,1,286,4,2,1,10,1177,1,1,1,1,1,1,1,0.40121788,0,On Time,Medium Risk
9630,4,2,5,5,238,6,1,1,3,1351,0,1,1,1,1,1,0,0.6727006,1,Late,High Risk
9631,3,2,7,1,300,4,2,0,10,1148,1,1,1,1,1,1,1,0.5426773,1,Late,Medium Risk
9632,4,2,6,4,292,4,2,1,8,1779,1,1,1,1,1,1,0,0.32486838,0,On Time,Medium Risk
9633,0,2,5,1,172,2,1,0,9,1723,0,1,1,1,0,0,1,0.41669786,0,On Time,Medium Risk
9634,1,2,2,4,181,5,2,0,9,1368,0,0,1,1,0,1,0,0.7372352,1,Late,High Risk
9635,2,2,7,3,289,4,1,0,3,1037,1,1,1,1,1,1,0,0.2848259,0,On Time,Low Risk
9636,4,2,7,3,256,4,2,1,4,1628,0,1,1,1,1,1,0,0.5953769,1,Late,Medium Risk
9637,3,2,4,4,251,5,2,0,2,1329,1,1,1,1,1,1,0,0.6321404,1,Late,High Risk
9638,4,2,6,5,245,4,1,1,2,1832,1,1,1,1,1,1,0,0.5246275,1,Late,Medium Risk
9639,0,2,4,4,140,2,1,1,6,4703,0,1,1,0,0,0,0,0.7260032,1,Late,High Risk
9640,1,2,5,4,191,3,0,0,7,4435,1,1,1,0,0,1,0,0.36076006,0,On Time,Medium Risk
9641,2,2,4,3,231,3,2,1,8,4991,0,1,1,0,1,1,0,0.57648474,1,Late,Medium Risk
9642,4,2,3,2,264,2,1,1,6,5702,1,0,1,0,1,0,1,0.67456466,1,Late,High Risk
9643,3,2,5,2,137,3,1,0,1,5242,0,1,1,0,0,1,1,0.73510975,1,Late,High Risk
9644,4,2,5,3,170,3,2,1,6,5226,0,1,1,0,0,1,0,0.64904964,1,Late,High Risk
9645,0,2,4,1,256,3,1,1,6,5818,0,1,1,0,1,1,1,0.7243655,1,Late,High Risk
9646,1,2,5,4,176,6,2,1,9,4605,0,1,1,0,0,1,0,0.7946705,1,Late,High Risk
9647,2,2,3,5,198,4,1,0,10,4829,0,0,1,0,0,1,0,0.6256306,1,Late,High Risk
9648,4,2,4,1,272,2,1,1,2,5022,0,1,1,0,1,0,1,0.73067856,1,Late,High Risk
9649,3,2,4,3,149,3,2,0,5,4031,0,1,1,0,0,1,0,0.46942702,0,On Time,Medium Risk
9650,4,2,5,2,192,7,2,1,2,4045,1,1,1,0,0,1,1,0.4326601,0,On Time,Medium Risk
9651,0,2,6,1,117,7,2,0,4,4211,0,1,1,0,0,1,1,0.77970463,1,Late,High Risk
9652,1,2,2,4,180,2,1,0,5,4010,1,0,1,0,0,0,0,0.4293273,0,On Time,Medium Risk
9653,2,2,3,2,158,2,2,1,9,4881,0,0,1,0,0,0,1,0.6996395,1,Late,High Risk
9654,4,2,5,5,266,10,0,0,2,5890,0,1,1,0,1,1,0,0.6501833,1,Late,High Risk
9655,3,2,6,3,304,4,1,1,5,1215,1,1,1,1,1,1,0,0.5461738,1,Late,Medium Risk
9656,4,2,6,3,244,5,2,0,4,1121,1,1,1,1,1,1,0,0.53901565,1,Late,Medium Risk
9657,0,2,7,2,301,4,1,1,1,1339,0,1,1,1,1,1,1,0.6651564,1,Late,High Risk
9658,1,2,4,3,275,5,2,1,5,1329,0,1,1,1,1,1,0,0.7405098,1,Late,High Risk
9659,2,2,5,4,236,5,1,1,1,1682,0,1,1,1,1,1,0,0.65712327,1,Late,High Risk
9660,4,2,6,5,286,4,2,0,3,1773,1,1,1,1,1,1,0,0.38731998,0,On Time,Medium Risk
9661,3,2,5,1,238,6,1,0,9,1192,0,1,1,1,1,1,1,0.7128146,1,Late,High Risk
9662,4,2,7,2,300,4,2,1,3,1070,1,1,1,1,1,1,1,0.55207,1,Late,Medium Risk
9663,0,2,6,4,292,4,2,0,1,1372,1,1,1,1,1,1,0,0.5714668,1,Late,Medium Risk
9664,1,2,5,2,172,2,1,0,2,1680,0,1,1,1,0,0,1,0.41584525,0,On Time,Medium Risk
9665,2,2,2,5,181,5,2,0,5,1043,0,0,1,1,0,1,0,0.8228291,1,Late,High Risk
9666,4,2,7,5,289,4,1,0,10,1074,1,1,1,1,1,1,0,0.33008918,0,On Time,Medium Risk
9667,3,2,7,5,256,4,2,0,2,1396,0,1,1,1,1,1,0,0.6647298,1,Late,High Risk
9668,4,2,4,5,251,5,2,0,6,1434,0,1,1,1,1,1,0,0.6980096,1,Late,High Risk
9669,0,2,6,4,279,4,1,0,1,1621,0,1,1,1,1,1,0,0.6737057,1,Late,High Risk
9670,1,2,6,5,271,4,1,1,3,1710,1,1,1,1,1,1,0,0.5891366,1,Late,Medium Risk
9671,2,2,4,2,258,5,2,1,1,1920,0,1,1,1,1,1,1,0.6504807,1,Late,High Risk
9672,4,2,6,5,245,4,1,0,7,1521,0,1,1,1,1,1,0,0.66579425,1,Late,High Risk
9673,3,2,6,4,296,4,1,1,7,1969,0,1,1,1,1,1,0,0.7174283,1,Late,High Risk
9674,4,2,5,3,267,5,1,0,1,1505,0,1,1,1,1,1,0,0.58675504,1,Late,Medium Risk
9675,0,2,6,5,268,4,2,1,2,1462,0,1,1,1,1,1,0,0.6994806,1,Late,High Risk
9676,1,2,7,2,277,5,1,0,1,1700,1,1,1,1,1,1,1,0.44050625,0,On Time,Medium Risk
9677,2,2,6,2,259,4,1,1,5,1771,1,1,1,1,1,1,1,0.6301619,1,Late,High Risk
9678,4,2,5,1,275,5,1,0,3,1062,0,1,1,1,1,1,1,0.5686454,1,Late,Medium Risk
9679,3,2,6,5,298,4,1,1,3,1009,1,1,1,1,1,1,0,0.4752778,0,On Time,Medium Risk
9680,4,2,5,2,243,5,2,0,4,1013,1,1,1,1,1,1,1,0.6254469,1,Late,High Risk
9681,0,2,7,3,255,4,2,0,4,1373,0,1,1,1,1,1,0,0.6412625,1,Late,High Risk
9682,1,2,4,3,232,5,1,0,9,1856,0,1,1,1,1,1,0,0.63355255,1,Late,High Risk
9683,2,2,6,5,254,4,2,1,4,1887,1,1,1,1,1,1,0,0.61265635,1,Late,High Risk
9684,4,2,4,1,234,5,1,1,3,1134,0,1,1,1,1,1,1,0.7762989,1,Late,High Risk
9685,3,2,6,1,303,4,1,0,9,1080,0,1,1,1,1,1,1,0.63372195,1,Late,High Risk
9686,4,2,6,3,262,4,1,0,5,1563,0,1,1,1,1,1,0,0.6623052,1,Late,High Risk
9687,0,2,5,5,218,5,2,0,7,1692,0,1,1,1,1,1,0,0.67749375,1,Late,High Risk
9688,1,2,4,5,241,5,1,1,2,1043,0,1,1,1,1,1,0,0.55278766,1,Late,Medium Risk
9689,2,2,6,3,267,4,2,1,1,1942,1,1,1,1,1,1,0,0.60068697,1,Late,High Risk
9690,4,2,7,1,301,4,1,0,6,1052,1,1,1,1,1,1,1,0.5908256,1,Late,Medium Risk
9691,3,2,5,4,221,5,1,0,8,1927,1,1,1,1,1,1,0,0.6122581,1,Late,High Risk
9692,4,2,6,5,275,4,1,1,2,1700,1,1,1,1,1,1,0,0.5993798,1,Late,Medium Risk
9693,0,2,6,4,292,4,2,1,5,1793,0,1,1,1,1,1,0,0.6163066,1,Late,High Risk
9694,1,2,5,4,245,6,2,1,9,1660,0,1,1,1,1,1,0,0.66170835,1,Late,High Risk
9695,2,2,6,3,301,5,1,0,2,1452,1,1,1,1,1,1,0,0.59680474,1,Late,Medium Risk
9696,4,2,6,3,245,4,2,1,3,1772,1,1,1,1,1,1,0,0.640959,1,Late,High Risk
9697,3,2,7,5,288,4,1,0,1,1269,1,1,1,1,1,1,0,0.35248935,0,On Time,Medium Risk
9698,4,2,6,3,274,4,1,0,5,1452,0,1,1,1,1,1,0,0.68489933,1,Late,High Risk
9699,0,2,4,2,231,5,1,0,2,1465,1,1,1,1,1,1,1,0.6309906,1,Late,High Risk
9700,1,2,6,3,310,5,1,1,6,1139,0,1,1,1,1,1,0,0.8239111,1,Late,High Risk
9701,2,1,5,3,256,6,2,1,3,1441,0,1,1,1,1,1,0,0.5091115,1,Late,Medium Risk
9702,4,1,6,5,281,4,2,1,5,1484,0,1,1,1,1,1,0,0.7477577,1,Late,High Risk
9703,3,1,6,3,264,4,2,0,3,1498,1,1,1,1,1,1,0,0.6589464,1,Late,High Risk
9704,4,1,7,3,274,5,1,0,9,1764,0,1,1,1,1,1,0,0.6918866,1,Late,High Risk
9705,0,1,5,2,272,5,1,1,8,1317,0,1,1,1,1,1,1,0.7745844,1,Late,High Risk
9706,1,1,4,5,257,5,2,1,6,1008,0,1,1,1,1,1,0,0.8113845,1,Late,High Risk
9707,2,1,6,3,310,4,1,0,2,1189,0,1,1,1,1,1,0,0.74076235,1,Late,High Risk
9708,4,1,5,2,249,6,1,1,8,1170,1,1,1,1,1,1,1,0.5979428,1,Late,Medium Risk
9709,3,1,7,5,244,4,1,1,2,1330,1,1,1,1,1,1,0,0.35540006,0,On Time,Medium Risk
9710,4,1,4,3,219,6,2,0,2,1634,0,1,1,1,1,1,0,0.67005485,1,Late,High Risk
